Name,Membership,Category,Description,Address,City,Province,telp1,telp2,telp3
PT. DUTA UTAMA SENJAYA,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
PT DUTA UTAMA SENJAYA Hp. 08128065385, WA. 087876638891, Telp: 0254570530, Fax: 0254570601, Email: sales@dutatop.co.id;barkah@dutatop.co.id, Dept. Spare Part Solution: www.dutatop.co.id, Dept. Energy solution: www.energysaverid.com  is a trading company which provides Mechanical, Electrical and Instrument spare parts and specializes supply to Industries: Steel Mills, Petrochemical Factories, Power Plants, Oil and Gas Industries, Sugar Refineries, etc.
 
PT DUTS has been existing and experienced since 1996 in serving the industries throughout Indonesia. Located in Cilegon, a hundred kilometers west of Jakarta, we have been truly committed to our service to build our business relationship with customers.
 
Mr. Ir. H. Sutopo Raharjo is the founder and Director of the company. He started his career in 1986 by joining a supply company specializing in hardware products of mechanical & electrical parts. Ten years later he established PT DUTS with a mission of giving quick service and growing successfully in business activities with other parties. 
 
Comprising a team which consists of 10 employees, PT DUTS has developed itself and served its customers with reliable and efficient products supplied by globally reputable manufacturers. ","
              Komp. Arga Baja Pura, Jl. Arga Patuha Blok D5/19 Grogol            ",Cilegon,Banten,+62 817-0703-575,None,None
CV BERKAH AMANAH,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
Kami adalah distributor alat pengukuran dan alat pengujian. Kami menyediakan berbagai macam alat uji dan alat ukur. Dengan moto pelayanan konsumen adalah yang utama, kami selalu berusaha memperbaiki diri demi pelayanan yang memuaskan. Kami Jual Alat Pengukur Murah dan Jual Alat Uji Murah ","
              Jl. Raya Kedung bantengKedungbanteng RT 1/3Kec. Kedung banteng            ",Purwokerto,Jawa Tengah,+62 813-2754-8675,None,None
CV. Berlian Saka Perkasa Engineering,"
PREMIUM BLUE ONYX
",Mesin & Peralatan Las,"
CV. BERLIAN SAKA PERKASA ENGINEERING berdiri pada tahun 2015 di Kota Semarang, Jawa Tengah. 
Kami menyediakan berbagai macam produk Sparepart Industri dengan harga terjangkau dan menawarkan solusi yang terbaik . Kami bergerak dalam bidang Seal & Rubber, Mechanical Seal, Gland Packing & Expansion Joint, Pump ,Hydraulic, Metal Working, dan Engine Part Refurbish.
Untuk semakin meningkatkan kinerja kami, kami selalu berorientasi pada kualitas layanan, mengevaluasi dan menjaga kualitas barang dan jasa, serta berusaha keras untuk memberikan solusi yang terbaik. Kami ingin mencapai Visi dan Misi perusahaan dengan cara yang terbaik dan terarah, membangun konsep, menyediakan kualitas produk dan jasa untuk  memenuhi kebutuhan pelanggan dengan harga yang bersaing, dan kami berkomitmen untuk layanan pengiriman tepat waktu.  .
Untuk informasi lebih lengkap segera hubungin kami di 

Contac US :
CV. BERLIAN SAKA PERKASA ENGINEERING
Sales Office: Jl. Ngesrep Barat Dalam IV No.31, Srondol Kulon, Banyumanik, Semarang 
Phone : 024-74740724
Mobile/WA : 0822 2661 7956
Website  : www.berliansakaperkasa.co.id
Email : sales-support1@berliansakaperkasa.com | sales@berliansakaperkasa.com
 ","
              Jl. Ngesrep Barat Dalam IV No.31, Srondol Kulon, Banyumanik, Semarang  ",Semarang,Jawa Tengah,+62 822-2661-7956,None,None
TOKO SEMARANG TEKNIK,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
Selamat datang di website TOKO SEMARANG TEKNIKEMAIL : SARANA_SMG@CBN.NET.IDemail : SEMARANGTEKNIK@CBN.NET.IDPT. Sarana Teknik adalah Perusahaan yang menjadi distributor resmi penjualan Produk Electric Motor, Gear Motor, Gear Reducer, Gear box, Industrial Pump, Copling, Pulley, Chain, Conveyor Chain, Belt Conveyor, Sprocket, transmisi tenaga mekanik, dll. Dengan penghargaan dari custumer akhirnya kami menjadi di kenal dengan Stokist pada product sebagai berikut : BALDOR MOTOR DODGE COUPLING - DODGE BEARING FALK COUPLING REXNORD COUPLING - REXNORD CHAIN ADDAX COUPLING , THOMAS, FENNER BELT COUPLING PULLEY , SIHI PUMP, KOSHIN GEAR PUMP, SOUTHERN CROSS PUMP, EBARA PUMP, FRANKLIN SUBMERSIBLE PUMP, KENFLO PUMP, BEARING, BANDO BELT, CONTINENTAL CONVEYOR BELT MARTIN, LINK BELT, HITACHI, MTK, NIKKEN, KHK, KTR, KB PENTA POWER, CUTES INVERTER, TOSHIBA INVERTER, DELTA INVERTER, KBMM, TECO MOTOR, SIEMENS MOTOR, YUEMA ELECTRIC MOTOR, TSUBAKI POWER HELICAL DRIVE REDUCER, KOP-FLEX, TB WOOD' S, FLENDER, NBK, KTR, MITSUBOSHI, CENTA, EBARA, MOTOVARIO , MOTOVARIO GEARBOX , MOTOVARIO INDONESIA , MOTOVARIO WORM GEAR , BONFIGLIOLI , BONFIGLIOLI INDONESIA , BONFIGLIOLI RIDUTTORI , BONFIGLIOLI GEARMOTOR, dll.Untuk informasi dan pemesanan Hubungi Kami :Head OfficeToko Semarang TeknikJl. Wonodri Sendang Raya No.15 A Semarang 50242Phone : ( 024 ) 356 6377 ( Hunting)Fax   : ( 024 ) 356 9019EMAIL : SARANA_SMG@CBN.NET.IDEmail : semarangteknik@cbn.net.id ","
              Jl. Wonodri Sendang Raya No.15 A Semarang 50242            ",Semarang,Jawa Tengah,+62 815-2260-1312,None,None
GLOS -GREEN LEAVES ORCHID SALATIGA,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
GLOS, Green Leaves Orchid Salatiga, Kami bergerak dibidang kebun pembibitan dan pengembangan tanaman anggrek. Kami menyediakan berbagai jenis dan ukuran anggrek, hybrid/ mericlone hasil produksi kami atau import. Contoh beberapa jenis yang tersedia: Dendrobium, Phalaenopsis, Vanda, Oncidium, Cattleya, Brassia, Degarmoara, Zygopetalum dan lainnya. Selain itu kami juga memasarkan beberapa sarana pertanian seperti: Pot tray, Pot trai, Fibroot tray, bermacam-macam Paranet, net/ jaring peneduh, lokal/ import, insect/screennet, plastik UV, penjepit plastik uv/springclip, plastikclip, spacnum moss, pot transparan/lunak, terpal plastik khusus dan lainnya ","
              Sinoman Tempel III/235            ",Salatiga,Jawa Tengah,+62 811-298-163,+62 815-7837-6322,None
Multi Control Indonesia,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
Multi Control Indonesia adalah perusahaan yang bergerak di bidang penjualan kebutuhan industri, untuk semua jenis industri seperti textile, plastik, makanan & minuman, obat, pengolahan kayu, farmasi dan lain-lainnya, serta menjual berbagai kebutuhan untuk trainer pendidikan. Ada pun product-product yang dijual antara lain seperti Frequency Inverter ( VFD), frequency inverter, AC Drives, frequency converters, frequency changers, adjustable speed drives (ASD), adjustable frequency drives (AFD), variable frequency drives (VFD), variable speed drives (VSD), Soft Starters, Soft Stop, Soft Starters for AC Motor, Motor Starters,  Motor Soft Starters, EMI filter, Input EMI Filters, Output EMI Filters, AC Choke, AC Reactor, Input AC Choke， Output AC Choke， Input AC Reactor, Output AC Reactor, DC Choke, DC Reactor, Input DC Choke, Output DC Reactor, Input DC Reactor, HMI, Human Machine Interface,PLC，Programmable Logic Controller, Servo Drive, Servo Motor, Servo Motor & Drive, Servo Motor & Drive, Dioda Module, Darlington, IGBT, Transistor Module, IPM Module, Rectifier Bridge, SCR,GTO & Dioda, Mosfet,Fanuc part, Elevator Board,Fuse, Melt Pressure transmitter, Melt Pressure tranducer, Pressure Sensor,Melt Pressure gauge,Level Transmitter,Differential Pressure transmitter,Mud Pressure Transmitter,Instrument,Diaphragm pressure gauge,Temperature Transmitter, segala model jenis sensor. Propeller flow meter,Ultrasonic Water meter,magnetic flow meter,Gas turbin meter,Radar level meter dan bekerja sama dengan beberapa merk terkenal seperti 

ABB, SIEMENS, DANFOSS, VACON, SEW, LENZE, PETER ELECTRONIC, LEISTER, WATT DRIVE, KEB, BONFIGLIOLI, NORD, CAG ELECTRIC MACHINERY, INTECNO, SYCOTEC, KB ELECTRONICS,  TDE MACNO SPA, GEFRAN, CONTROL TECHNIQUES, PEPPERL FUCHS, GRUNDFOS, VEM MOTORS, BR INDUSTRI-ELEKTRONIK, RK ROSE+KRIEGER, CARLO GAVAZZI, LEROY SOMER, VERLINDE, TRANSTECNO, STAHL CRANE SYSTEMS GMBH, MIYACHI, DEMAG CRANES COMPONENTS, ABM, ROSSI, COGNITO QUAM, GE, AIRTECNICS, Delta, Teco, Toshiba, Mitsubishi, fuji, Yaskawa, Hitachi, Omron, Panasonic, HYUNDAI, LS/LG

Tujuan utama kami adalah untuk menyediakan kebutuhan sarana industri yang tepat dan lengkap dengan layanan yang komprehensif kepada pelanggan, tidak hanya sumber daya saham tetapi juga dukungan teknis dan keahlian teknik. ","
              Villa Payung Indah B 27            ",Semarang,Jawa Tengah,6585225548633,None,None
JAYA PUTRA AL FARISI,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              jaya putra al farisi adalah home industri yg bergerak di bidang pengrajin logam dan pengecoran logam seperti alumunium, kuningan, tembaga dll, hasil produksi yang sudah pernah : alat-alat scaffolding ( jack base, u head dll) , alat-alat perkapalan( jendela kapal, jangkar kapal) asessoris motor ( behel, foostep, racer, bracket, frame sliider) , alat-alat listrik ( arde, penangkal petir dll) , keperluan mebel seperti kaki sofa atau kaki rotan, menerima order dalam jumlah skala kecil ataupun besar dan menerima order barang sesuai dengan permintaan buyer.            ","
              jalan raya kajen rt:1 rw:1 no: 1            ",tegal,Jawa Tengah,+62 856-8683-354,None,None
PT.SARANA TEKNIK GROUP,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
PT. SARANA TEKNIKJln. Wonodri Sendang Raya No. 15ATelp: 024 – 3566377Email: sarana_smg@cbn.net.idWebsite: www.sarana-teknik.comJual: WIREMESH, MESIN CRUSHER, JAW CRUSHER, DAN UNIT CONVEYORProduk:BACKSTOP/CLUTCH BRAKE: Shinko Sinfonia, KEB, Mitsubishi, Osaka, Suntes, Airflex Eaton, Warner, dll.
RING BLOWER, TURBO BLOWER & ROOTS BLOWER Merk: Chuan Fan, Back Port, Ho-Hsing dan Showfou Produk INVERTER AC 1 Phase dan 3 Phase, Merk: LG/ LS, FUJI, HITACHI, CUTES, DELTA, TOSHIBA, SIEMENS, TECO, MITSUBISHI, ABB. DC Controller KB-Penta Power
Produk COMPRESSOR Merk: PUMA, PANTHER, JAGUAR, SWAN, dll.
Electric Motor: Baldor Electric motor, Explosion Prof motor BALDOR, Bonfiglioli electric motor, westcar electric motor, toyo electric motor, electrim electric motor, yuema electric motor, motovario electric motor, mitsibishi electric motor, quantum electric motor, Siemens electric motor, reliance electric motor, teco electric motor.
GEAR BOX & GEAR MOTORGear dan gear motor: Bonfiglioli Ridutori gear motor, Yuema gear motor, Mitshubishi gear motor, Motovario gear motor, Quantum gear motor, Reliance gear motor, Siemens gear motor, Teco gear motor, Flender gear motor, Omega Motori gear reducer.
Gear Box: FALK GEAR REDUCER REXNORD GEAR REDUCER FALK GEAR MOTOR REXNORD GEAR MOTOR FALK GEAR DRIVE DRIVES REXNORD DRIVE DRIVES REXNORD TABLE TOP CHAIN LINK BELT BEARING LINK BELT CHAIN TUNGLEE GEAR MOTOR
ALL BACKSTOP MERK: BACKSTOP FOR CONVEYOR, BACKSTOP MARLAN, BACKSTOP STIEBER, BACKSTOP RINGSPANN, BACKSTOP FORMSPRAG, BACKSTOP SAMBO, BACKSTOP MASTER, BACKSTOP TSUBAKI, ROSSI MOTORIDUTTORI, SITI, MAKISHINKO - GEAR BOX - GEAR MOTOR - GEAR REDUCER - GEAR BOXES KB1. BONFIGLIOLI RIDUTORI2. SEW3. FLENDER4. TSUBAKI5. YUEMA6. SOUTHERN CROSS7. SIHI PUMP9. DAVID BROWN10. TRANSMAX / OMEGA MOTORI11. MAKISHINKO
Electric / Induction Motor: TECO, TATUNG, LI-MING, ATT, FUKUTA. YUEMA. BALDOR, RELIANCE, ABB, SIEMENS, BONFIGLIOLI, ELEKTRIM, CANTONI,dll
DYNAMIC PLANETARI Merk Pump: ALFA LAVAL PUMP TORISHIMA SIHI PUMP, STERLING PUMP KSB PUMP APP PUMP LOWARA, CNP, GROUNFOS ORIENTAL KOSHIN EBARA, SHOWFU, KENFLO FRANKLIN, SOUTHERN CROSS
ALL COUPLING: Centa, Transfluid coupling, Dodge coupling, falk coupling, Fenner coupling, Flender coupling, addax coupling, IDD-FCL Coupling, KOPFLEX coupling, KTR coupling, LoveJoy coupling, Masterflex coupling, Mitsuboshi coupling, NBK coupling, Normex coupling, Rathi coupling, Rexnord coupling, Seisha coupling, TB WOOD' S coupling, Thomas coupling, Tsubaki coupling, Westcar coupling, Jointing
Universal jointing: KTR, Quantum, Sankyu Power Lock
Locking Bush: Quantum, Stand Word, Ring Feeder. Ringspann Backstop, Tsubaki Backstop
Flender: N-Eupex Coupling, Rupex Coupling, Bipex Coupling, Arpex Coupling, Zapex Coupling & Fludex Coupling.
RANTAI Chain: Link-Belt, AVE, Rexnord, Tsubaki, Fenner, Renold, DID, MTK. Table Top Chain Rexnord, & Cable Chain.
Taper Lock Timming Pulley & Pilot Bore Timming Pulley: Fenner Timming Pulley, Martin Timming Pulley, SIT Timiming Pulley, dan Timming Lokal Pilot Bore.
Cardan shaft: GWB cardan shaft, KKN cardan shaft, Quantum cardan Shaft, SanKyu cardan shaft, KHK stok Gear ( Rotary Joints Kao jyh )
Jointing: Ktr jointing, Quantum jointing, Sankyu jointing, Universal join. Merk LUX: Rotary Joints, Rotary Valve.
Universal Joint: Merk, Quantum, GWB, GKN, GMB, KYOWA, KTR, SANKYU,dll
Pump: Oriental Koshin pump, Southern Cross pump, Sterling Sihi pump, Torishima, Lowara, Ebara, CNP, Kenflo, dan Franklin Pump.
Material Handling: Cuan Fan Blower: Ring Blower, Turbo Blower & Root Blower.
Sprocket: MTK Sprocket, Tsubaki Sprocket, Renold.
Pulley: Fenner Pulley, Master Pro Pulley, NBK Pulley.
Conveyor belt: Link belt conveyor, Continental conveyor, Star Conveyor, Flexco conveyor, & Rock Trans.1. MITSUBISHI SUPERLINE MOTOR2. TRANSMAX MOTOR3. TOSHIBA INVETER4. DELTA INVETER5. TOP TEK INVERTER, INVERTER CUTES6. LG/ LS INVERTER7. YUEMA MOTOR, YUEMA GEAR MOTOR, YUEMA GEAR BOX, YUEMA GEAR PUMP8. EDDY CARRENT GEAR MOTOR + SPEED CONTROLLER TECO9. INVERTER DELTA10. SIEMENS MOTOR / SIEMENS FLENDERGEAR MOTOR / GEAR BOX
MERK QUANTUM: VIBRATOR MOTOR GEAR BOX REDUCER GEAR MOTOR GEAR BOX QUANTUM MASTER GEAR BOX POWER LOCK UNIVERSAL JOIN Type MA ( Single ) / MB ( Double )
Bearing: Fag bearing, SKF Bearing, NTN Bearing, INA Bearing, Iko bearing, dodge bearing, rexnord bearing, linkbelt bearing, morse bearing, seal master bearing, Timken bearing, nsk bearing.
PT. Sarana Teknik Group didirikan sejak Oktober 1998, Kami menjual:* COUPLING* RENOLD CONVEYOR CHAIN* TECO MOTOR* QUANTUM VIBRATOR MOTOR
Product yang kami jual: Electrik Motor AC Baldor, Ex.Proof Motor AC Baldor, Gear Box Baldor, DC Motor dan DC Control.
Product kami: BALDOR di INDONESIA untuk BALDOR AC MOTOR/ MOTORS BALDOR AC CONTROL BALDOR DC MOTOR/ MOTORS BALDOR DC CONTROL BALDOR EXPLOSION PROOF BALDOR EXPLOSION PROOF MOTOR/ MOTORS BALDOR GEAR MOTOR/ MOTOR ","
              Jl. Wonodri Sendang Raya no.15A            ",Semarang,Jawa Tengah,+62 815-2260-1312,None,None
CV.HEGAR SEJAHTERA,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Kami adalah perusahaan yang bergerak dibidang General Trading, Supplier & Jasa Equipment bidang Water Treatmant , Waste water Treatmant Maintenance, chemical pengolahan air, chemical perawatan boiler cooling tower media sarang tawon, biotech tank, grease trap, Kami berusaha untuk menawarkan produk dan jasa yang lebih kompetitif dengan kualitas yang terjamin dan technology terbaru Kami selalu berusaha memberi solusi yang terbaik efektif dan efisien sesuai keinginan pelanggan sehingga kepuasan pelanggan dapat tercapai.            ","
              Villa Payung Indah No.A2 
Pudak Payung - Banyumanik
 Semarang            ",SEMARANG,Jawa Tengah,+62 813-2595-1555,None,None
Indogalva Steel Construction,"
                                    PREMIUM GOLD
                                ",Mesin & Peralatan Las,"
              Indogalva Steel Construction merupakan perusahaan yang tergabung dalam konsorsium Indonesia Muda Development dengan produk-produk baja dan besi seperti Tiang PJU, Tiang PJU Antik, Tiang PJU Etnik, Tiang PJU Dekoratif, Tiang Lampu Taman, Tiang Lampu Taman Antik, Tiang Pedestrian, Tiang Jogging Track, Tiang Lampu Minimalis Modern, Lampu Jalan, Tiang Antik, Tiang Lampu, Tiang Listrik, Tiang Oktagonal, Tiang PJU Heksagonal, Tiang PJU Bulat, Tiang PJU Oktagonal Galvanis, Tiang PJU Heksagonal Galvanis, Tiang PJU Bulat Galvanis, Tiang Tiang High Mast, Lampu Jalan, Lampu Sorot, Lampu LED & LVD, Produk Elektrikal, Guardrail, Railing, Pagar Pembatas, Traffic Cone, Crash Barrier, Traffic Light, Lampu Merah, Drainage Grate, Tree Grate, Manhole Cover, FRP Manhole Cover, Lampu Hias Jalan, Lampu Hias Taman Kota, Lampu Hias Kurungan Ayam Bali, Lampu Hias Pohon Kelapa, Lampu Hias Pohon Sawit, Lampu Hias Wayang dan Lampu Hias Karakter Kota lainnya. Kami juga melayani produk sesuai permintaan customer dengan kualitas terbaik dan harga terjangkau. Indogalva Steel Construction akan memberikan layanan OEM pada setiap produknya dan memastikan produk terkirim hingga ke tangan konsumen dengan keadaan baik. Indogalva Steel Construction membuka peluang kerjasama kepada rekanan usaha di seluruh Indonesia dalam proyek proyek kawasan, jalan raya, perkotaan dan tata wilayah, pekerjaan umum, BUMN, pertambangan dan lain lain terkait produk produk yang dihasilkan oleh perusahaan kami. Klik http: / / indogalva.com http: / / indogalva.wordpress.com http: / / lampuhiasjalan.com http: / / indogalva.produkanda.com Instagram: INDOGALVA Facebok: INDOGALVA TERMS & CONDITIONS Bisnis online merupakan salah satu cara kami untuk mempermudah para pelanggan menemukan produk yang dibutuhkan tanpa harus melihat langsung atau datang ke tempat kami.Bagi sebagian orang bertransaksi secara online mungkin adalah sesuatu hal yang baru.Indogalva Steel sebagai pusat penjualan dan workshop decorative lighting, elektrikal, dan ornament telah menggunakan cara transaksi online sejak tahun 1998.Reputasi kami dalam bisnis online telah menjadikan kepercayaan dan loyalitas customer yang luar biasa pada setiap transaksi dengan kami. Bahkan tidak jarang karena produk yang kami berikan memiliki standar dan kualitas tinggi, beberapa customer yang telah lama berbisnis dengan kami hingga saat ini hanya mempercayakan seluruh transaksi secara online tanpa bertemu langsung. Meskipun demikian untuk mencegah hal-hal yang tidak diinginkan dalam berbisnis dan menjalin kemitraan, Indogalva Steel menetapkan prosedur pemesanan dan pembelian produk dengan aturan-aturan yang dibuat untuk kepentingan bersama. Prosedur pemesanan dan pembelian produk Indogalva Steel: 1.Desain dan ukuran serta waktu pengerjaan harus disepakati sejak awal sebelum PO turun, desain harus disertakan dalam surat PO. 2.Desain dan ukuran dapat dipilih dari galeri produk kami atau customer membuat sendiri dengan mendapat persetujuan dari kami sebelum PO turun. 3.Harga produk berlaku selama 10 hari sejak tanggal surat penawaran yang kami sampaikan. 4.Harga produk tidak termasuk ongkos kirim, bohlam lampu ( lampu pijar) , kabel dan rangkaian elektrik beserta instalasi.Kecuali ada kesepakatan sebelumnya. 5.Pembayaran DP maksimal 3 hari setelah PO diterima.Bilamana hal ini tidak dilakukan harga produk dapat berubah sesuai perkembangan. 6.Pembayaran DP minimal 50% dari total nilai pembelian. 7.Pelunasan dibayarkan setelah barang siap kirim. 8.Indogalva Steel tidak menerima pembayaran dengan Bilyet Giro/ Cek Mundur. 9.Waktu pergerjaan dihitung setelah berita/ laporan transaksi pembayaran DP kami terima. 10.Waktu pengerjaan adalah hari kerja ( Senin-Sabtu) hari libur nasional tidak diperhitungkan. 11.Waktu pengerjaan dan atau pengiriman dapat mundur bilamana terjadi kejadian diluar kuasa kami meliputi cuaca & bencana alam, pemogokan, huru hara, pengiriman bahan baku, kesulitan transportasi/ ekspedisi dan lain lain ( force majeur) . 12.Segala bentuk kerusakan/ kehilangan/ keterlambatan barang yang disebabkan oleh bagian jasa Ekspedisi bukanlah tanggung jawab dari Indogalva Steel , namun kami tetap akan membantu melacak dan memberi keterangan kepada pembeli mengenai status barangnya. Jadi segala bentuk penggurusan penggantian barang akan diserahkan dan mengikuti aturan Jasa Ekpedisi ( Biasanya setiap ekspedisi memiliki aturannya masing-masing) yang di pakai. 13.Setiap Produk yang kami kirim sudah melalui Proses QC ( Quality Control) yang ketat, sehingga anda akan menerima produk tersebut dalam kondisi yang baik, oleh karena itu Indogalva Steel tidak menerima Retur Barang. ( Kecuali ada kesepakatan yang dituangkan dalam aturan tersendiri) 14.Seluruh bentuk transaksi yang ditindaklanjuti dengan proses produksi adalah yang melalui rekening CEO Indogalva Steel. 15.Jika terjadi pembatalan order disaat anda sudah mentransfer/ membayar kepada Indogalva Steel maka uang anda tidak bisa kami kembalikan. 16.Barang kadarluarsa/ expired bilamana dalam tempo maks 14 hari barang siap kirim tidak ada pelunasan pembayaran.Pengambilan barang terkait akan dilayani dengan harga barang baru ( DP hangus) . 17.Penarikan/ pengambilan kembali barang yang sudah dikirim/ dipasang oleh Indogalva Steel apabila customer tidak menepati peraturan pembelian serta pembayaran sebagaimana tercantum dalam surat penawaran dan atau kesepakatan tersendiri.( DP hangus) 18.Penarikan/ pengambilan kembali barang yang sudah dikirim/ dipasang oleh Indogalva Steel diserahkan kepada pihak ke 3 yang diberikan kuasa dan atau kuasa hukum untuk penyelesaianya. 19.Indogalva Steel sebagai badan usaha tidak akan bekerjasama lagi secara usaha/ bisnis dengan pihak-pihak yang satu kali bermasalah dalam pelunasan pembayaran/ tidak berkomitmen/ melanggar peraturan dengan Indogalva Steel . 20.Dengan Anda membaca peraturan pembelian ini, maka kami anggap anda setuju dan sudah memahami betul aturan dan resiko yang ditimbulkan dalam bertransaksi di Indogalva Steel baik yang secara langsung maupun tidak langsung. Demikian peraturan ini dibuat dengan harapan dapat menjadikan dasar bagi setiap rekanan dalam bekerjasama dengan kami.Hal hal yang belum tercantum dalam peraturan ini akan kami tambahkan di kemudian hari. INDOGALVA STEEL, Pusat Penjualan Tiang Lampu dan Produk Besi Cor Berkualitas            ","
              Gunting RT 08/RW 02, Gunting, Wonosari, Klaten            ",Klaten,Jawa Tengah,+62 812-2991-3239,None,None
TEKAD MAKMUR,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
              TEKAD MAKMUR adalah salah satu divisi dari TEKAD GROUP yang berdiri sejak 1963 di Jawa Barat-BandungKami telah dipercaya oleh IMPORTIR, PRODUSEN, SUPPLIER terkemuka untuk menjadi AGEN RESMI sehingga HARGA dan KUALITAS yang ditawarkan adalah yang TERBAIK. Dengan berpedoman pada motto kami yaitu TERLENGKAP TERMURAH & TERCEPAT kami telah dipercaya untuk menjadi rekanan BANYAK PERUSAHAAN TERNAMA di antaranya : (1) KAHATEX(2) Kurnia(3) PINDAD(4) Dirgantara Indonesia(5) PJKA(6) Insan Sandang(7) RAGAM JAYA(8) Sipatex(9) KIATEX(10) Joantex(11) ASKALIA(12) Vonex(13) BENTARA(14) Sinar Agung(15) JUPATEX(16) Ligar(17) TINGGAL JAYA(18) Karya Mulia(19) BUDIANA(20) Lumajang(21) SARANA TEKNIK(22) Celebit(23) FESTIVAL CITY LINK(24) Teknik Mandiri Citra(25) Grandtex(26) Badjatex(27) BINTANG AGUNGMerupakan suatu KEHORMATAN & KEBANGGAAN untuk segera BERMITRA DENGAN ANDA. SALAM SUKSES SELALU.Hormat kamiSeluruh Team Tekad Makmuremail : tmakmur06@yahoo.com.            ","
              Komplek Cikapundung Electronic Centre Los EE10&EE41            ",Bandung,Jawa Barat,+62 813-1202-4373,None,None
PT Zahra Inti Retsuna,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
 
PT ZAHRA INTI RETSUNA didirikan sejak tahun 2014 dan memiliki tenaga ahli yang terpercaya dibidangnya dengan expertise dan pengalaman lebih dari 20 tahun. Sejak tahun didirikan hingga saat ini, kami telah menjadi rekanan untuk hampir seluruh sektor industry, terutama di bidang Oil, Gas dan Petrochemical. Salah satu kelebihan perusahaan kami yang berbeda dengan perusahaan lain adalah tersedianya pelayanan yang lengkap dimulai dari perencanaan, pekerjaan pemasangan hingga pemeliharaan.
Kami selalu menjaga komitmen kepada customer dengan konsisten, memberikan solusi dan kemudahan bagi customer dengan cara menjaga kualitas produk, menjamin ketepatan waktu dalam pengiriman dan memberikan harga yang terbaik. Keterlibatan kami sejak dalam tahap perencanaan membuat kami dapat menyediakan valve, pipe, fitting dan instrument yang paling sesuai dengan kebutuhan customer. 
Untuk informasi dan keterangan lebih lanjut, mohon menghubungi kami di nomor telepon berikut ini: 021 88388768 – 082227393818 – 082111371317 zahraretsuna@gmail.com ","
              Ruko Pasar Modern Unit R 01Jln. Boulevard Harapan Indah            ",Bekasi,Jawa Barat,+62 821-1137-1317,None,None
Liberton,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
              Informasi dan penawaran Glasswool hingga Rockwool, Acoustic board dan Acosutic ceiling, Lantai vinyl hingga Lantai kayu            ","
              Ruko Sentra Niaga 1 Blok C No 5 Harapan Indah 021-88880048 / 087875988558            ",Bekasi,Jawa Barat,087875988558,None,None
PT CAKRABUANA LANGGENG SUKSES,"
PREMIUM RUBY
",Mesin & Peralatan Las,"
              PT Cakrabuana Langgeng Sukses adalah Distributor Gas Helium, Distributor Gas Industri, Distributor Gas Medis dan Perusahaan yang bergerak dibidang perdagangan Gas Industri dan Gas Medis, Medical Equipment serta Welding & Cutting Equipment, Instalasi Sentral Gas Medis, RegulatorTelepon. 021 29564344 PT Cakrabuana Langgeng Sukses menyediakan produk produk gas industri, welding equipment, medical equipment yang berkualitas tinggi serta pelayanan yang ramah dan memuaskan. Tersedia berbagai Produk Regulator, flowmeter, Suction Unit, Kompresor, Perusahaan kami didukung oleh tenaga kerja yang berpengalaman dan ahli dibidangnya. PRODUK PRODUK KAMI : 1. GAS OXYGEN GAS / CAIR O2 2. GAS NITROGEN GAS/ CAIR N2 3. ARGON GAS/ CAIR Ar 4. GAS CARBON DIOXIDE CO2 5. GAS NITROUS OXIDA N2O 6. GAS HELIUM He 7. GAS AMONIAX C3H4 8. INSTALASI GAS MEDIS / INDUSTRI, LPG 9. GAS REGULATOR 10. KAWAT LAS DAN MESIN LAS 11. ALAT KESEHATAN 12. TABUNG BAJA 13. Amoniak 14. LPG 15. Sulfur Hexafluoride / SF6 16. Gas Hydrogen            ","
              Mutiara Venezia Residence Blok C2 No 78 Dayeuh Cileungsi 16820082245428834            ",BOGOR,Jawa Barat,+62 822-4542-8834,None,None
